CODMUNRES,ANO,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS
240620,2012,0,0,1,36
240620,2013,0,0,1,34
240620,2015,0,0,1,25
240620,2016,0,0,1,40
240620,2017,0,0,2,49
240620,2019,0,0,1,36
240630,2012,0,0,3,46
240630,2014,0,0,1,34
240630,2015,0,0,3,45
240630,2017,1,0,2,58
240630,2018,0,0,1,43
240630,2019,0,0,2,53
240640,2013,0,0,1,12
240640,2018,0,0,2,18
240640,2019,0,0,1,9
240650,2012,0,1,3,70
240650,2013,0,0,3,93
240650,2014,0,0,2,77
240650,2015,0,0,6,90
240650,2016,1,1,0,86
240650,2017,2,0,1,73
240650,2018,0,0,6,102
240650,2019,0,0,5,97
240660,2012,0,0,2,47
240660,2014,0,0,3,65
240660,2015,0,0,2,57
240660,2016,0,0,2,51
240660,2017,0,0,1,50
240660,2018,0,1,0,72
240660,2019,0,0,2,53
240670,2012,0,0,2,68
240670,2013,0,0,1,54
240670,2014,1,0,0,74
240670,2015,0,0,1,68
240670,2016,0,0,2,73
240670,2017,0,0,3,61
240670,2018,0,0,2,59
240670,2019,0,0,1,81
240680,2012,0,0,1,40
240680,2016,0,0,1,44
240680,2017,0,0,2,32
240680,2018,0,0,1,30
240690,2012,1,0,0,20
240690,2013,0,0,2,23
240690,2014,0,0,2,34
240700,2012,0,0,5,74
240700,2013,0,0,1,58
240700,2014,0,0,1,58
240700,2015,0,0,3,66
240700,2016,0,0,1,75
240700,2017,0,0,5,61
240700,2018,0,0,2,61
240700,2019,0,0,3,66
240710,2012,1,0,16,372
240710,2013,0,0,18,463
240710,2014,1,0,17,435
240710,2015,0,1,14,460
240710,2016,0,0,13,471
240710,2017,0,0,8,516
240710,2018,0,1,11,523
240710,2019,0,0,13,524
240720,2012,0,0,7,144
240720,2013,0,0,5,100
240720,2014,0,0,5,175
240720,2015,0,0,6,186
240720,2016,0,0,6,212
240720,2017,0,0,1,186
240720,2018,0,0,4,201
240720,2019,0,0,7,152
240725,2012,0,0,1,27
240725,2018,0,0,1,23
240725,2019,0,2,1,22
240730,2014,0,0,3,66
240730,2015,0,0,1,53
240730,2016,0,0,1,56
240730,2017,0,0,1,70
240730,2018,0,0,3,59
240730,2019,0,0,5,56
240740,2012,0,0,3,57
240740,2014,0,0,1,51
240750,2012,0,0,1,42
240750,2013,0,0,5,39
240750,2014,0,0,2,33
240750,2015,0,0,3,59
240750,2016,0,0,3,57
240750,2017,0,0,2,65
240750,2018,0,0,2,48
240750,2019,0,0,2,50
240760,2018,0,0,1,40
240770,2012,0,0,2,66
240770,2013,0,0,7,82
240770,2014,0,0,6,71
240770,2015,0,0,3,59
240770,2016,0,0,1,66
240770,2017,0,0,4,80
240770,2018,0,0,4,61
240780,2012,0,0,4,92
240780,2013,0,1,3,107
240780,2014,0,0,4,110
240780,2015,0,1,3,105
240780,2016,0,0,2,127
240780,2017,0,1,4,132
240780,2018,0,0,3,118
240780,2019,0,0,1,125
240790,2015,0,0,1,14
240790,2019,0,0,2,21
240800,2012,2,1,58,1456
240800,2013,0,1,48,1523
240800,2014,2,3,46,1638
240800,2015,1,0,39,1654
240800,2016,0,1,51,1962
240800,2017,2,0,48,1935
240800,2018,1,1,38,1792
240800,2019,1,0,32,1852
240810,2012,5,8,141,4887
240810,2013,0,2,149,4975
240810,2014,0,2,142,4852
240810,2015,1,9,167,5124
240810,2016,0,4,148,5637
240810,2017,2,5,146,5463
240810,2018,4,4,127,5486
240810,2019,4,5,128,5600
240820,2012,0,0,6,127
240820,2013,0,1,5,119
240820,2014,0,0,7,135
240820,2015,0,0,9,143
240820,2016,0,1,2,164
240820,2017,0,0,5,164
240820,2018,0,2,1,145
240820,2019,0,0,3,147
240830,2012,0,0,5,187
240830,2013,0,0,5,250
240830,2014,0,0,8,217
240830,2015,0,0,7,268
240830,2016,0,1,6,240
240830,2017,0,0,4,246
240830,2018,0,1,6,238
240830,2019,0,0,6,218
240840,2013,0,0,2,44
240840,2017,0,0,1,31
240840,2019,0,0,1,31
240850,2013,0,0,1,29
240850,2014,0,0,4,35
240850,2015,0,0,1,31
240850,2017,0,0,1,32
240860,2013,0,0,1,30
240860,2014,0,0,1,36
240860,2015,0,0,1,35
240860,2017,0,0,2,38
240860,2018,0,0,2,26
240880,2012,0,0,1,28
240880,2015,0,0,1,29
240880,2018,0,0,2,23
240880,2019,0,0,1,30
240890,2012,0,0,6,129
240890,2013,0,0,7,147
240890,2014,0,0,7,159
240890,2015,0,0,8,170
240890,2016,0,0,3,176
240890,2017,0,0,4,122
240890,2018,0,1,4,150
240890,2019,0,0,2,160
240895,2012,0,0,3,46
240895,2013,0,0,3,49
240895,2014,0,0,1,37
240895,2015,0,1,1,60
240895,2016,0,0,2,57
240895,2017,0,0,1,63
240895,2019,0,0,2,55
240910,2012,0,0,4,68
240910,2013,0,0,6,70
240910,2014,0,0,1,63
240910,2015,0,0,1,75
240910,2016,0,0,1,70
240910,2017,0,0,6,73
240910,2018,0,0,3,84
240920,2013,0,0,1,17
240920,2015,0,0,2,21
240920,2016,0,0,1,23
240920,2017,0,0,2,27
240920,2019,0,0,1,19
240930,2012,0,0,2,85
240930,2013,0,1,3,114
240930,2015,0,0,2,88
240930,2016,0,0,2,96
240930,2018,0,0,1,82
240933,2012,0,0,1,20
240933,2013,0,0,1,19
240933,2016,0,0,1,24
240933,2019,0,0,2,21
240940,2012,1,0,4,144
240940,2013,0,0,2,154
240940,2014,3,0,7,160
240940,2015,0,1,9,162
240940,2016,0,0,2,180
240940,2017,0,0,2,203
240940,2018,0,0,6,209
240940,2019,0,0,7,222
240950,2013,0,0,2,22
240950,2017,0,0,1,19
240950,2018,0,0,1,25
240950,2019,0,0,1,28
240960,2013,0,0,2,18
240960,2017,0,0,2,10
240960,2019,0,0,1,16
240970,2014,0,0,5,41
240970,2015,0,0,2,43
240970,2018,0,0,2,19
240970,2019,0,0,1,34
240980,2012,0,0,6,109
240980,2013,0,0,5,115
240980,2014,0,0,3,112
240980,2015,0,0,1,97
240980,2016,0,0,2,93
240980,2017,0,0,4,95
240980,2018,0,0,1,104
240980,2019,0,0,2,97
240990,2012,0,0,1,74
240990,2013,0,0,2,93
240990,2014,0,0,4,89
240990,2016,0,0,2,112
240990,2017,0,0,2,92
240990,2018,0,0,1,79
240990,2019,0,0,1,89
241000,2015,0,0,1,24
241000,2016,0,0,1,27
241000,2018,0,0,2,23
241000,2019,0,0,1,22
241010,2012,0,0,2,52
241010,2013,0,0,2,49
241010,2014,0,0,1,67
241010,2015,0,0,3,72
241010,2016,0,0,4,90
241010,2017,0,0,2,84
241010,2018,0,0,1,84
241010,2019,0,0,3,80
241020,2012,0,0,1,34
241020,2013,0,0,2,59
241020,2014,0,0,2,49
241020,2015,0,0,2,48
241020,2016,0,0,1,57
241020,2017,0,1,0,55
241020,2018,0,0,3,63
241020,2019,0,0,1,63
241025,2012,0,0,2,31
241025,2014,0,0,1,27
241025,2017,0,0,1,30
241030,2012,0,0,3,44
241030,2013,0,0,1,53
241030,2014,0,0,3,45
241030,2015,0,0,4,65
241030,2016,0,0,2,60
241030,2017,0,0,3,53
241030,2019,0,0,2,55
241040,2012,0,0,1,27
241040,2013,0,0,1,25
241040,2014,0,1,3,40
241040,2015,0,0,3,49
241040,2017,0,0,5,43
241040,2018,0,0,2,44
241040,2019,0,0,3,58
241050,2014,0,0,2,29
241050,2015,0,0,1,31
241050,2018,0,0,2,37
241050,2019,0,0,2,37
241060,2012,0,0,1,19
241060,2015,0,0,1,28
241070,2013,0,0,1,23
241070,2018,0,0,1,24
241070,2019,0,0,1,18
241080,2012,0,1,0,22
241080,2014,0,0,2,26
241080,2015,0,0,1,28
241080,2017,0,0,1,36
241080,2019,0,0,1,29
241090,2013,0,0,2,32
241090,2015,0,0,3,36
241090,2016,0,0,3,40
241090,2018,0,0,2,56
241100,2012,0,0,1,38
241100,2013,1,0,1,40
241100,2014,0,0,1,32
241100,2016,0,0,1,37
241100,2018,0,0,2,29
241105,2012,0,0,1,29
241105,2014,0,0,1,34
241105,2015,0,0,3,31
241105,2018,0,0,2,29
241110,2013,0,0,1,16
241110,2017,0,0,1,20
241110,2018,0,0,2,20
241120,2012,1,0,5,198
241120,2013,1,0,8,258
241120,2014,0,0,6,228
241120,2015,0,0,5,246
241120,2016,0,0,10,248
241120,2017,1,0,5,213
241120,2018,0,0,6,209
241120,2019,0,1,2,254
241140,2012,1,1,3,76
241140,2013,0,0,2,79
241140,2014,0,0,3,96
241140,2015,0,0,1,63
241140,2016,0,0,1,99
241140,2017,0,0,1,70
241140,2018,0,0,2,67
241140,2019,0,0,3,83
241142,2014,0,0,1,12
241142,2018,0,0,1,13
241150,2012,0,1,4,144
241150,2013,0,0,6,132
241150,2014,0,0,4,120
241150,2015,0,0,3,153
241150,2016,0,1,1,162
241150,2017,0,0,1,139
241150,2018,0,0,2,145
241150,2019,0,1,6,178
241160,2012,0,0,1,15
241160,2015,0,1,1,21
241170,2012,0,0,1,17
241170,2015,1,0,0,23
241170,2018,0,1,0,25
241180,2012,0,0,3,23
241180,2014,0,0,1,29
241180,2017,0,0,2,23
241180,2019,0,0,1,39
241190,2015,0,0,1,29
241190,2016,0,0,1,37
241190,2017,0,0,1,21
241190,2018,0,0,1,36
241190,2019,0,0,1,31
241200,2012,0,1,12,415
241200,2013,0,0,19,483
241200,2014,1,0,15,459
241200,2015,0,0,32,507
241200,2016,0,0,22,579
241200,2017,0,0,25,578
241200,2018,0,0,17,542
241200,2019,1,0,20,604
241210,2012,0,0,1,50
241210,2015,0,0,2,47
241210,2019,0,0,1,51
241220,2012,0,0,9,231
241220,2013,0,0,9,255
241220,2014,0,0,8,272
241220,2015,0,0,12,291
241220,2016,0,0,6,312
241220,2017,0,0,9,270
241220,2018,0,0,9,270
241220,2019,0,2,6,263
241230,2012,0,0,1,71
241230,2013,0,0,2,72
241230,2014,0,0,2,61
241230,2015,0,0,3,78
241230,2016,0,0,3,98
241230,2017,0,0,1,95
241230,2018,0,0,2,97
241230,2019,0,0,4,79
241240,2013,0,0,2,29
241240,2016,0,1,0,25
241240,2019,0,0,2,22
241250,2012,0,0,1,157
241250,2013,1,0,5,177
241250,2014,0,0,5,176
241250,2015,0,0,3,182
241250,2016,0,1,6,195
241250,2017,0,0,2,181
241250,2018,0,0,7,177
241250,2019,0,0,5,198
241255,2013,0,0,2,36
241255,2014,0,0,2,32
241255,2015,0,0,2,33
241255,2018,0,0,1,35
241255,2019,0,0,3,55
241260,2012,0,0,2,96
241260,2013,0,0,4,89
241260,2014,0,0,3,93
241260,2015,0,0,1,106
241260,2016,0,0,2,110
241260,2017,0,0,2,121
241260,2018,0,0,2,130
241270,2012,0,0,4,20
241270,2014,0,1,4,51
241270,2017,0,0,1,45
241270,2018,0,0,1,45
241270,2019,0,0,1,44
241280,2012,0,0,1,60
241280,2014,0,0,1,61
241280,2015,0,0,2,67
241280,2016,0,0,1,66
241280,2017,0,0,2,59
241280,2018,0,0,1,54
241280,2019,0,0,3,68
241290,2012,0,0,1,70
241290,2013,0,0,2,98
241290,2014,0,0,3,78
241290,2016,0,0,5,91
241290,2017,0,0,1,81
241300,2012,0,0,2,45
241300,2013,0,0,3,38
241300,2014,0,0,1,38
241300,2015,0,0,2,44
241300,2018,0,0,1,42
241300,2019,0,0,1,41
241310,2014,0,0,2,33
241310,2016,0,0,2,48
241310,2017,0,0,2,40
241310,2018,0,0,1,40
241310,2019,0,0,2,48
241320,2012,0,0,2,22
241320,2013,0,0,1,22
241320,2014,0,0,1,13
241320,2015,0,0,1,17
241320,2017,0,0,1,15
241320,2018,0,0,4,20
241330,2012,0,0,1,32
241330,2014,0,0,2,29
241330,2015,1,0,2,25
241330,2017,0,0,1,38
241330,2019,0,0,2,43
241335,2012,0,0,5,42
241335,2013,0,0,1,53
241335,2014,0,0,1,51
241335,2015,0,0,1,37
241335,2016,0,0,4,56
241335,2017,1,0,4,71
241335,2018,0,0,1,59
241335,2019,0,0,4,59
241340,2012,0,0,4,32
241340,2013,0,0,1,43
241340,2017,1,0,0,43
241350,2014,0,0,4,33
241350,2015,0,0,2,46
241350,2017,0,0,3,54
241350,2018,0,0,1,46
241350,2019,0,0,2,50
241355,2012,0,0,1,24
241355,2013,0,0,2,39
241355,2018,0,0,1,33
241360,2015,0,0,2,43
241360,2016,0,0,1,39
241360,2017,0,0,2,38
241360,2018,1,0,1,42
241370,2012,0,0,3,20
241370,2014,0,0,2,32
241370,2018,0,1,0,22
241370,2019,0,0,1,35
241380,2013,0,0,2,16
241380,2018,0,0,2,23
241390,2012,0,0,3,69
241390,2013,0,0,3,57
241390,2014,0,0,4,52
241390,2015,0,0,1,61
241390,2016,0,0,1,56
241390,2017,0,0,2,74
241390,2018,0,0,2,70
241390,2019,0,0,2,84
241400,2012,0,0,1,75
241400,2013,0,0,2,78
241400,2014,0,0,3,83
241400,2015,0,0,4,115
241400,2016,0,0,6,105
241400,2019,0,0,3,100
241410,2012,1,0,1,52
241410,2013,0,0,1,56
241410,2014,0,0,2,65
241410,2015,0,1,2,70
241410,2016,0,0,1,56
241410,2017,0,0,4,59
241410,2019,0,0,1,71
241415,2012,0,0,3,28
241415,2014,0,0,1,20
241415,2015,0,0,2,26
241415,2018,0,0,2,39
241420,2013,0,0,3,48
241420,2014,0,0,3,66
241420,2016,0,0,4,68
241420,2017,0,0,4,70
241420,2018,0,0,6,78
241420,2019,0,0,3,66
241430,2014,0,0,1,15
241430,2017,0,0,1,28
241430,2018,0,0,1,19
241440,2012,0,0,14,160
241440,2013,0,1,9,136
241440,2014,0,0,6,130
241440,2015,0,0,3,134
241440,2016,0,1,3,161
241440,2017,0,0,4,172
241440,2018,0,0,12,153
241440,2019,0,0,4,198
241445,2012,0,0,3,15
241445,2015,0,0,1,21
241450,2012,0,0,2,84
241450,2013,1,0,0,79
241450,2014,1,0,1,99
241450,2015,0,0,2,72
241450,2018,0,1,0,96
241460,2012,0,0,2,56
241460,2013,0,0,4,73
241460,2014,1,0,3,58
241460,2015,0,0,3,71
241460,2016,0,0,2,81
241460,2017,0,0,2,70
241460,2018,0,0,2,75
241460,2019,0,0,1,71
241470,2014,0,0,1,38
241470,2016,0,0,2,40
241475,2014,0,0,1,21
241475,2015,0,0,1,20
241475,2017,0,0,2,20
241475,2018,0,0,1,19
241480,2012,0,0,2,66
241480,2013,0,0,3,66
241480,2014,2,0,3,72
241480,2015,0,0,5,79
241480,2016,0,0,1,95
241480,2017,0,0,1,96
241480,2018,0,0,2,72
241480,2019,0,0,3,101
241490,2018,0,0,1,10
241500,2012,0,0,1,12
241500,2014,0,0,3,11
250000,2012,1,0,0,29
250000,2013,0,0,2,40
250000,2019,0,0,1,38
250010,2012,0,0,1,47
250010,2013,0,0,1,62
250010,2014,0,0,2,72
250010,2015,0,0,2,61
250010,2016,0,0,2,78
250010,2017,0,0,1,54
250010,2018,0,0,1,63
250010,2019,0,0,1,54
250020,2013,0,0,1,42
250020,2015,0,0,1,42
250020,2018,0,0,1,28
250030,2012,0,1,7,231
250030,2013,0,0,7,259
250030,2014,0,1,4,219
250030,2015,0,0,5,244
250030,2016,1,0,6,234
250030,2017,0,1,5,198
250030,2018,0,1,4,173
250030,2019,0,0,5,217
250040,2012,0,0,8,152
250040,2013,0,0,6,142
250040,2014,1,0,5,145
250040,2015,0,0,3,120
250040,2016,0,0,7,148
250040,2017,0,0,8,170
250040,2018,0,0,1,139
250040,2019,0,0,4,152
250050,2012,0,0,4,82
250050,2013,0,1,2,98
250050,2014,0,0,3,97
250050,2016,0,0,3,105
250050,2017,0,0,2,94
250050,2018,1,0,3,105
250050,2019,0,0,1,73
250053,2013,0,0,2,57
250053,2014,0,0,5,38
250053,2015,0,0,1,35
250053,2017,0,0,3,44
250053,2018,0,0,2,31
250053,2019,0,0,1,39
250057,2012,0,0,1,7
250057,2013,0,0,1,12
250057,2015,0,0,2,15
250057,2016,0,0,2,12
250057,2019,0,0,1,16
250060,2012,0,0,3,125
250060,2013,0,0,4,123
250060,2014,0,0,6,141
250060,2015,0,0,4,133
250060,2016,0,0,3,146
250060,2017,0,0,3,123
250060,2018,0,0,3,123
250060,2019,0,0,3,121
250070,2012,0,0,1,127
250070,2013,0,0,1,126
250070,2014,0,0,3,108
250070,2015,0,0,2,152
250070,2016,0,0,4,117
250070,2017,0,0,3,136
250070,2018,0,0,1,126
250070,2019,0,0,3,130
250073,2014,0,0,2,10
250073,2019,0,0,1,22
250077,2012,0,1,1,49
250077,2013,0,0,1,48
250077,2014,1,0,1,50
250077,2015,0,0,3,55
250077,2016,0,0,1,84
250077,2017,0,0,2,56
250077,2018,0,0,2,70
250077,2019,0,0,1,55
250080,2012,0,0,2,135
250080,2013,0,0,6,128
250080,2014,0,0,3,119
250080,2015,0,0,3,126
250080,2016,0,0,3,128
250080,2017,0,0,2,101
250080,2018,0,0,2,99
250080,2019,0,0,1,122
250090,2012,0,0,2,124
250090,2013,0,0,1,125
250090,2014,0,0,1,100
250090,2015,0,0,4,126
250090,2016,0,0,1,129
250090,2017,0,0,1,110
250090,2018,0,0,1,105
250100,2012,0,0,6,72
250100,2013,0,0,3,99
250100,2014,0,1,3,78
250100,2015,1,0,0,65
250100,2016,0,0,4,92
250100,2017,0,0,4,108
250100,2018,0,0,3,99
250100,2019,0,0,2,96
250110,2012,0,0,4,180
250110,2013,0,0,9,160
250110,2014,1,0,4,155
250110,2015,0,0,3,169
250110,2016,0,0,6,177
250110,2017,0,0,3,171
250110,2018,0,0,4,156
250110,2019,1,1,4,162
250115,2019,0,0,1,7
250120,2012,0,0,3,56
250120,2013,0,0,1,32
250120,2014,0,0,3,63
250120,2016,0,0,5,52
250120,2017,0,1,3,50
250120,2018,0,0,2,42
250120,2019,0,0,1,46
250130,2012,0,0,6,108
250130,2013,0,0,5,122
250130,2014,0,0,3,141
250130,2015,0,0,5,158
250130,2016,0,0,2,156
250130,2017,0,0,5,151
250130,2018,0,1,4,178
250130,2019,0,0,3,151
250135,2012,0,0,4,34
250135,2014,0,0,1,22
250135,2018,0,0,1,19
250135,2019,0,0,1,26
250140,2012,0,0,2,43
250140,2013,1,0,2,40
250140,2014,0,0,2,46
250140,2015,0,0,3,46
250140,2016,0,0,2,23
250140,2017,0,0,2,38
250140,2018,0,0,1,42
250140,2019,0,0,2,46
250150,2012,0,0,6,141
250150,2013,0,0,3,146
250150,2014,0,0,2,138
250150,2015,0,0,3,142
250150,2016,0,0,3,167
250150,2017,0,0,7,155
250150,2018,0,0,4,137
250150,2019,0,0,4,173
250153,2014,0,0,1,21
250153,2016,0,0,1,30
250153,2018,0,0,1,44
250153,2019,1,0,1,38
250157,2012,0,0,1,67
250157,2013,0,0,1,61
250157,2014,0,0,5,45
250157,2015,0,0,1,69
250157,2017,0,0,4,68
250157,2018,0,1,2,60
250160,2012,0,0,1,101
250160,2013,0,0,3,79
250160,2014,0,0,3,73
250160,2015,0,0,2,82
250160,2017,0,0,1,74
250160,2018,0,0,2,85
250160,2019,0,0,1,95
250170,2012,0,0,1,26
250170,2013,0,0,1,32
250170,2014,0,0,1,34
250170,2015,0,0,1,41
250170,2016,0,0,1,38
250170,2018,0,0,2,37
250170,2019,0,0,2,45
250180,2012,0,1,24,644
250180,2013,0,1,21,609
250180,2014,0,0,17,636
250180,2015,0,3,15,618
250180,2016,0,0,14,644
250180,2017,0,0,13,645
250180,2018,1,0,17,649
250180,2019,0,0,22,672
250190,2012,0,0,6,152
250190,2013,0,0,3,150
250190,2014,0,0,2,125
250190,2015,0,0,1,138
250190,2016,0,0,1,165
250190,2017,0,0,3,148
250190,2018,1,0,2,130
250190,2019,0,1,4,145
250200,2013,0,0,2,30
250200,2015,0,0,2,41
250200,2016,0,0,1,44
250200,2017,0,0,2,60
250200,2018,0,0,3,55
250205,2013,0,0,1,24
250205,2014,0,0,4,22
250205,2015,0,0,1,9
250205,2016,0,0,7,26
250205,2019,0,0,1,24
250210,2013,0,0,2,22
250210,2014,0,0,1,25
250210,2015,0,0,2,35
250210,2016,0,0,1,51
250210,2018,0,0,3,37
250210,2019,0,0,1,36
250215,2012,0,0,2,40
250215,2014,0,0,1,47
250215,2015,0,0,2,45
250215,2016,0,0,1,44
250215,2018,0,0,1,53
250215,2019,0,1,1,50
250220,2012,0,0,1,27
250220,2013,0,0,1,24
250230,2012,0,0,2,28
250230,2015,0,0,1,31
250230,2018,0,0,2,41
250240,2012,0,0,2,55
250240,2013,0,0,5,63
250240,2014,0,0,1,67
250240,2015,0,0,2,69
250240,2016,0,0,1,66
250240,2017,0,0,3,72
250240,2018,0,0,3,65
250240,2019,0,0,4,70
250250,2012,0,0,5,106
250250,2014,0,2,5,130
250250,2015,0,1,2,111
250250,2016,0,0,2,111
250250,2017,0,0,1,131
250250,2018,0,0,2,132
250250,2019,0,1,2,128
250260,2013,0,0,1,41
250260,2014,0,0,1,29
250260,2015,0,0,2,43
250260,2016,0,0,1,41
250260,2018,0,1,2,41
250260,2019,0,0,2,43
250270,2013,0,0,2,34
250270,2014,0,0,1,31
250270,2015,0,1,1,27
250270,2018,0,0,1,33
250280,2013,0,0,2,87
250280,2014,0,0,3,78
250280,2015,0,0,2,104
250280,2016,0,0,1,92
250280,2017,0,1,2,87
250280,2018,0,0,1,85
250280,2019,0,0,4,87
250300,2012,0,1,5,109
250300,2013,0,1,5,119
250300,2014,0,0,2,118
250300,2016,0,0,11,142
250300,2017,0,0,5,138
250300,2018,0,0,2,128
250310,2012,0,0,3,34
250310,2013,0,0,2,44
250310,2014,0,0,2,26
250310,2019,0,0,1,48
250320,2012,1,0,12,359
250320,2013,0,0,11,349
250320,2014,0,0,6,305
250320,2015,0,0,8,336
250320,2016,0,0,14,376
250320,2017,0,0,7,365
250320,2018,0,0,16,347
250320,2019,0,0,9,380
250330,2012,0,0,1,74
250330,2013,0,1,1,54
250330,2014,0,0,1,97
250330,2015,0,0,1,73
250330,2016,0,0,1,63
250330,2017,0,0,3,73
250330,2018,0,0,1,60
250340,2012,0,0,1,15
250340,2013,0,0,1,14
250340,2018,0,0,1,20
250340,2019,0,0,1,21
250350,2012,0,0,3,87
250350,2013,0,0,1,95
250350,2014,0,0,3,82
250350,2015,0,1,6,120
250350,2016,0,0,4,118
250350,2017,0,0,7,119
250350,2018,0,0,1,116
250350,2019,0,0,3,117
250355,2012,0,0,2,45
250355,2013,0,0,5,41
250355,2014,0,0,3,43
250355,2015,0,0,6,47
250355,2016,0,0,3,54
250355,2018,0,0,1,33
250355,2019,0,0,2,36
250360,2012,0,0,1,56
250360,2013,0,0,1,49
250360,2015,0,1,0,57
250360,2016,0,0,2,64
250360,2017,0,0,1,43
250360,2018,0,0,2,56
250360,2019,0,0,1,68
250370,2012,0,0,18,387
250370,2013,1,0,19,446
250370,2014,0,0,13,475
250370,2015,0,0,15,469
250370,2016,0,0,9,530
250370,2017,0,1,13,454
250370,2018,0,1,12,451
250370,2019,0,1,16,447
250375,2016,0,0,1,14
250375,2017,0,0,1,20
250380,2013,0,0,2,19
250380,2015,0,0,1,43
250380,2017,0,0,2,49
250380,2018,0,0,1,36
250380,2019,0,0,1,38
250390,2012,0,0,1,56
250390,2014,0,0,2,40
250390,2015,0,0,3,43
250390,2019,0,0,1,46
250400,2012,2,1,79,2687
250400,2013,1,2,79,2728
250400,2014,0,4,80,2731
250400,2015,1,6,75,2847
250400,2016,0,4,83,2861
250400,2017,0,4,81,2902
250400,2018,0,3,73,2967
250400,2019,0,4,90,2950
250403,2012,0,0,1,31
250403,2013,0,0,1,36
250403,2014,0,0,3,34
250403,2016,0,0,1,26
250403,2018,0,0,2,37
250407,2012,1,0,1,22
250407,2014,0,0,1,38
250407,2018,0,0,2,22
250410,2016,0,0,1,14
250410,2017,0,0,2,15
250410,2018,0,0,2,19
250415,2012,0,0,2,46
250415,2013,0,0,1,35
250415,2014,0,0,2,45
250415,2015,0,0,2,55
250415,2016,0,0,1,48
250415,2017,0,0,1,38
250415,2018,0,0,1,58
250415,2019,0,0,1,36
250420,2013,0,1,0,33
250420,2015,0,0,2,36
250420,2017,0,0,3,29
250420,2018,0,0,2,29
250430,2012,1,0,5,188
250430,2013,0,0,5,169
250430,2014,0,0,7,182
250430,2015,0,0,4,213
250430,2016,0,1,4,225
250430,2017,0,0,3,214
250430,2018,1,0,9,208
250430,2019,0,0,5,221
250435,2012,0,0,1,27
250435,2014,0,0,2,28
250435,2015,0,0,3,22
250435,2016,0,0,3,43
250435,2017,0,0,2,37
250435,2018,0,0,1,35
250435,2019,0,0,1,41
250440,2012,0,0,5,126
250440,2013,0,0,6,106
250440,2014,0,0,4,78
250440,2015,0,0,2,101
250440,2016,0,0,2,153
250440,2017,0,0,6,115
250440,2018,0,0,4,114
250440,2019,0,0,1,128
250450,2012,0,0,2,40
250450,2013,0,0,2,52
250450,2014,0,0,1,51
250450,2015,0,0,1,65
250450,2017,0,0,1,82
250460,2012,0,0,8,143
250460,2013,0,0,6,142
250460,2014,0,0,7,141
250460,2015,0,0,5,136
250460,2016,0,0,5,146
250460,2017,0,0,11,154
250460,2018,0,0,14,170
250460,2019,0,0,15,157
250470,2012,0,0,2,44
250470,2014,0,0,2,39
250470,2015,1,1,0,48
250470,2016,0,0,1,42
250470,2017,0,0,1,45
250480,2012,0,0,6,103
250480,2013,0,0,3,114
250480,2014,0,0,5,126
250480,2015,0,1,2,115
250480,2017,0,0,2,113
250480,2018,0,0,4,139
250480,2019,0,0,4,92
250485,2017,0,0,1,18
250485,2018,0,0,1,16
250485,2019,0,0,1,11
250490,2012,0,1,2,110
250490,2013,0,0,8,108
250490,2014,0,0,3,97
250490,2015,1,0,2,90
250490,2016,0,0,1,108
250490,2017,0,0,2,81
250490,2018,1,0,6,97
250490,2019,1,0,0,105
250500,2012,0,0,3,68
250500,2013,0,0,3,39
250500,2014,0,1,2,41
250500,2016,0,0,1,44
250500,2018,0,0,3,48
250500,2019,0,0,3,67
250510,2012,0,1,2,157
250510,2013,0,0,2,152
250510,2014,0,1,5,143
250510,2015,0,0,2,185
250510,2016,0,0,2,140
250510,2017,0,0,4,126
250510,2018,0,0,1,125
250510,2019,0,0,2,157
250520,2013,0,0,1,52
250520,2014,1,1,0,61
250520,2015,0,0,2,41
250520,2016,0,1,1,52
250520,2018,0,0,1,52
250520,2019,0,0,1,45
250523,2013,0,0,1,25
250523,2014,0,0,1,38
250523,2015,0,0,1,49
250523,2016,0,1,0,54
250523,2018,0,0,2,35
250523,2019,0,1,0,58
250527,2012,0,0,3,46
250527,2016,0,0,2,29
250527,2017,0,0,1,35
250527,2019,0,0,2,44
250530,2017,0,0,1,12
250535,2012,0,0,1,28
250535,2015,0,0,1,24
250535,2018,0,0,1,37
250540,2012,0,0,3,60
250540,2013,0,0,2,59
250540,2015,0,0,2,66
250540,2016,0,0,2,58
250540,2017,0,0,2,57
250540,2018,0,0,1,71
250540,2019,0,0,4,66
250550,2014,0,0,1,26
250550,2015,0,0,1,22
250560,2012,0,0,1,35
250560,2014,0,0,1,33
250560,2015,0,0,2,37
250560,2016,0,0,1,37
250560,2019,0,0,1,44
250570,2012,0,0,1,59
250570,2013,0,0,1,70
250570,2014,0,1,6,79
250570,2015,0,0,2,71
250570,2016,0,0,2,66
250570,2017,0,0,1,72
250580,2012,0,0,1,46
250580,2013,0,0,2,36
250580,2015,0,0,1,22
250580,2017,0,0,1,31
250580,2018,0,0,1,38
250590,2017,0,0,1,27
250590,2018,0,0,1,10
250600,2012,0,0,9,218
250600,2013,0,0,7,256
250600,2014,0,0,8,240
250600,2015,0,0,3,251
250600,2016,0,0,4,299
250600,2017,0,0,8,287
250600,2018,0,0,4,238
250600,2019,0,0,4,247
250610,2012,0,1,2,109
