CODMUNRES,ANO,AVG_PM25,MIN_PM25,MAX_PM25,BAIXO_PESO,TOTAL,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS,IDH
260340,2019,4.357261417132196,0.0,20.600000381469727,7,72,,,,,0.571
260345,2012,9.170978784994627,0.0,32.29999923706055,166,2290,0,0,25,863,0.692
260345,2013,9.375668258634105,0.0,48.70000076293945,153,2309,0,0,21,923,0.692
260345,2014,9.760684945209794,0.0,32.20000076293945,170,2431,0,1,31,957,0.692
260345,2015,9.700756545515508,0.0,34.900001525878906,173,2427,0,0,29,1048,0.692
260345,2016,9.86898907683179,0.0,31.600000381469727,155,2230,0,1,22,1155,0.692
260345,2017,9.917832663678787,0.0,35.400001525878906,158,2183,0,2,31,1134,0.692
260345,2018,11.379452068185152,2.0,32.599998474121094,168,2138,2,2,19,1040,0.692
260345,2019,9.325205483501904,2.0,47.900001525878906,155,2093,2,2,28,1153,0.692
260350,2012,7.3632373175493075,0.0,21.600000381469727,11,205,0,0,1,122,0.588
260350,2013,7.561321412412487,0.0,23.600000381469727,20,232,0,1,3,121,0.588
260350,2014,7.887868410598096,0.0,26.899999618530273,13,196,0,0,5,138,0.588
260350,2015,7.782150247805,0.0,27.299999237060547,12,192,0,0,3,158,0.588
260350,2016,8.124657537094127,0.0,27.799999237060547,15,221,0,0,3,160,0.588
260350,2017,8.059862550263553,0.0,27.200000762939453,14,218,0,0,4,158,0.588
260350,2018,9.08821916939461,1.2000000476837158,31.899999618530273,14,186,0,0,2,123,0.588
260350,2019,6.738134425087475,0.10000000149011612,24.299999237060547,17,241,0,0,1,158,0.588
260360,2012,8.841975307595419,0.0,38.0,11,122,0,0,2,63,0.606
260360,2013,8.696973856830613,0.0,24.0,9,100,,,,,0.606
260360,2014,9.386095894362828,0.0,49.900001525878906,11,129,0,0,1,70,0.606
260360,2015,9.422429263509496,0.0,48.79999923706055,9,106,0,0,1,72,0.606
260360,2016,9.532967802374595,0.0,33.400001525878906,5,106,,,,,0.606
260360,2017,9.436307483761173,0.0,34.29999923706055,6,113,,,,,0.606
260360,2018,11.84356165324172,3.5,46.900001525878906,9,132,,,,,0.606
260360,2019,9.141232885012071,0.20000000298023224,28.5,7,121,0,0,2,68,0.606
260370,2012,6.271418745729549,0.0,21.0,21,352,0,0,6,199,0.541
260370,2013,6.3920110263156165,0.0,17.700000762939453,22,390,0,0,7,194,0.541
260370,2014,6.59952055143371,0.0,24.700000762939453,21,358,0,0,9,185,0.541
260370,2015,6.489149972780993,0.0,27.700000762939453,21,374,0,0,8,180,0.541
260370,2016,6.8854495525032835,0.0,27.799999237060547,20,339,0,0,4,210,0.541
260370,2017,6.769167248357064,0.0,24.5,27,357,0,0,3,171,0.541
260370,2018,7.725753437799134,0.0,24.799999237060547,32,348,0,0,3,171,0.541
260370,2019,5.495048134453195,0.10000000149011612,24.600000381469727,25,324,0,0,5,168,0.541
260380,2012,5.566827925077866,0.0,21.799999237060547,25,289,0,0,5,125,0.549
260380,2013,5.677417127292047,0.0,17.899999618530273,19,285,0,0,1,135,0.549
260380,2014,5.941168382681932,0.0,25.0,24,281,0,0,3,126,0.549
260380,2015,5.73885395518972,0.0,27.600000381469727,18,276,0,1,6,138,0.549
260380,2016,6.027272738762631,0.0,29.399999618530273,19,278,0,1,7,130,0.549
260380,2017,5.928699864468758,0.0,28.5,24,229,0,0,5,144,0.549
260380,2018,6.802465762994061,0.0,25.700000762939453,17,241,0,1,1,135,0.549
260380,2019,4.624005486925525,0.0,23.799999237060547,23,271,0,0,4,143,0.549
260390,2012,4.866457018670629,0.0,22.700000762939453,17,268,0,0,6,138,0.583
260390,2013,4.974216031093631,0.0,22.0,20,261,0,0,3,128,0.583
260390,2014,5.2396957066172885,0.0,29.200000762939453,16,282,0,0,4,107,0.583
260390,2015,5.046562732538587,0.0,40.400001525878906,17,292,0,0,2,126,0.583
260390,2016,5.488943664729595,0.0,41.79999923706055,16,248,0,0,4,136,0.583
260390,2017,5.143936248197996,0.0,29.100000381469727,21,263,0,0,6,135,0.583
260390,2018,7.450756519643444,0.0,45.099998474121094,14,258,0,0,3,132,0.583
260390,2019,4.745580124437232,0.0,20.299999237060547,16,281,0,0,1,135,0.583
260392,2012,4.161393731391181,0.0,23.799999237060547,12,301,0,1,6,66,0.573
260392,2013,4.313579386935509,0.0,20.799999237060547,16,286,0,0,7,52,0.573
260392,2014,4.543814788852466,0.0,24.5,12,301,0,0,3,57,0.573
260392,2015,4.230240786094588,0.0,39.20000076293945,7,276,0,1,1,72,0.573
260392,2016,4.659815733263587,0.0,41.599998474121094,19,276,0,1,8,67,0.573
260392,2017,4.380165859068272,0.0,22.5,15,262,0,0,3,63,0.573
260392,2018,6.7778542076828066,0.0,38.400001525878906,26,274,0,0,5,53,0.573
260392,2019,3.8759002812165466,0.0,27.700000762939453,15,247,0,0,5,63,0.573
260400,2012,9.366186545837277,0.0,31.399999618530273,81,1082,1,0,22,520,0.68
260400,2013,9.564993137957469,0.0,48.70000076293945,66,1088,0,0,13,478,0.68
260400,2014,10.064863014292635,0.0,33.79999923706055,65,1067,1,0,11,508,0.68
260400,2015,10.034137943371617,0.0,34.70000076293945,72,1151,2,2,9,535,0.68
260400,2016,10.196712329391747,0.0,32.900001525878906,57,938,0,0,11,569,0.68
260400,2017,10.262868901767098,0.0,37.599998474121094,68,1063,1,0,13,578,0.68
260400,2018,12.222328782734806,2.299999952316284,51.5,61,983,0,0,15,545,0.68
260400,2019,9.318381343522352,1.7000000476837158,38.400001525878906,62,1001,0,0,11,566,0.68
260410,2012,6.722727271623027,0.0,21.0,406,5462,0,2,73,2033,0.677
260410,2013,6.904275868195912,0.0,17.700000762939453,369,5568,1,2,77,2107,0.677
260410,2014,7.197668049872862,0.0,26.299999237060547,431,5642,0,0,69,2044,0.677
260410,2015,7.052212997462039,0.0,26.100000381469727,398,5752,0,1,65,2446,0.677
260410,2016,7.350789304518422,0.0,34.0,335,4996,2,1,43,2599,0.677
260410,2017,7.210950429533344,0.0,27.700000762939453,402,5560,0,3,65,2351,0.677
260410,2018,8.286164364851501,0.0,29.899999618530273,417,5839,1,3,60,2284,0.677
260410,2019,5.758184322587725,0.10000000149011612,22.799999237060547,377,5903,0,0,58,2372,0.677
260415,2012,7.613717421858644,0.0,23.200000762939453,10,178,0,0,2,79,0.567
260415,2013,7.796421199995981,0.0,25.0,13,195,0,0,2,73,0.567
260415,2014,8.19252913325739,0.0,27.600000381469727,3,164,0,0,2,77,0.567
260415,2015,8.076551741983357,0.0,29.100000381469727,6,183,0,0,1,81,0.567
260415,2016,8.28595890728374,0.0,33.79999923706055,6,135,0,0,2,115,0.567
260415,2017,8.200892859793544,0.0,27.799999237060547,8,167,0,0,2,122,0.567
260415,2018,9.623424669079585,0.6000000238418579,33.29999923706055,9,211,0,0,1,89,0.567
260415,2019,6.560547930951396,0.10000000149011612,24.299999237060547,11,175,0,0,2,76,0.567
260420,2012,7.253360771414388,0.0,26.799999237060547,37,569,0,0,2,252,0.609
260420,2013,7.4118375905263205,0.0,21.600000381469727,35,581,1,0,10,265,0.609
260420,2014,7.700479785681302,0.0,35.20000076293945,37,587,0,0,7,268,0.609
260420,2015,7.638111654671614,0.0,31.600000381469727,25,551,0,0,4,268,0.609
260420,2016,8.084657543157673,0.0,33.79999923706055,41,541,0,1,7,324,0.609
260420,2017,8.027628876632432,0.0,27.600000381469727,26,561,0,0,7,283,0.609
260420,2018,9.386301382437145,0.8999999761581421,31.899999618530273,31,510,0,1,8,264,0.609
260420,2019,7.031138550996045,0.10000000149011612,24.200000762939453,23,449,0,0,5,281,0.609
260430,2012,5.05870474012138,0.0,35.099998474121094,14,181,0,0,5,59,0.615
260430,2013,5.155563333579466,0.0,26.399999618530273,9,174,1,0,4,58,0.615
260430,2014,5.392456748380381,0.0,31.0,10,155,0,0,1,50,0.615
260430,2015,5.182636421620001,0.0,40.29999923706055,8,186,0,0,3,57,0.615
260430,2016,5.806004287292908,0.0,68.9000015258789,10,161,0,0,3,65,0.615
260430,2017,5.422611684446892,0.0,28.200000762939453,7,138,0,0,2,60,0.615
260430,2018,8.203988995756621,0.0,70.5999984741211,10,166,0,0,3,65,0.615
260430,2019,5.200554007256708,0.0,28.200000762939453,9,163,0,0,5,66,0.615
260440,2012,9.464883406911,0.0,32.900001525878906,14,201,0,0,7,79,0.604
260440,2013,9.742945636105349,0.0,54.900001525878906,12,217,,,,,0.604
260440,2014,10.202878674679908,0.0,37.400001525878906,10,214,0,0,2,71,0.604
260440,2015,10.151379307184754,0.0,34.29999923706055,21,225,0,0,2,71,0.604
260440,2016,10.323835635664937,0.0,33.0,16,210,1,0,3,88,0.604
260440,2017,10.430288469485406,0.0,40.20000076293945,15,215,0,1,2,80,0.604
260440,2018,12.157123274835822,1.899999976158142,46.5,8,194,0,0,3,80,0.604
260440,2019,9.63058984557624,1.7000000476837158,60.29999923706055,11,236,0,0,1,98,0.604
260450,2012,8.390054870013593,0.0,27.299999237060547,10,313,0,0,4,129,0.599
260450,2013,8.628630425552828,0.0,39.099998474121094,14,285,0,0,3,113,0.599
260450,2014,9.016175463254358,0.0,29.100000381469727,29,322,1,0,3,106,0.599
260450,2015,8.934252236955006,0.0,30.5,10,329,0,0,3,138,0.599
260450,2016,9.205410963771483,0.0,29.899999618530273,20,282,0,0,2,144,0.599
260450,2017,9.234020617240688,0.0,30.700000762939453,19,289,0,1,2,144,0.599
260450,2018,10.894246583768766,1.2999999523162842,41.599998474121094,18,335,0,0,3,145,0.599
260450,2019,8.340466406140145,0.20000000298023224,42.099998474121094,17,301,0,0,6,158,0.599
260460,2012,9.221629029615418,0.0,34.20000076293945,26,412,0,0,6,174,0.602
260460,2013,9.20383823871347,0.0,33.20000076293945,22,370,0,0,8,164,0.602
260460,2014,9.839109595630267,0.0,36.79999923706055,25,363,0,0,9,164,0.602
260460,2015,9.833792162327134,0.0,39.20000076293945,34,428,0,0,6,183,0.602
260460,2016,9.962175104288045,0.0,33.599998474121094,19,380,0,1,2,200,0.602
260460,2017,9.953840883114006,0.0,33.5,22,334,,,,,0.602
260460,2018,12.219589051155195,3.9000000953674316,45.599998474121094,22,360,0,0,2,168,0.602
260460,2019,9.766164397091082,0.4000000059604645,33.0,22,361,0,0,4,193,0.602
260470,2012,6.382231410818569,0.0,24.0,11,228,0,0,4,89,0.536
260470,2013,6.532162538290886,0.0,18.5,10,221,0,0,3,120,0.536
260470,2014,6.6396575355264424,0.0,26.0,18,212,0,0,4,113,0.536
260470,2015,6.578369049729976,0.0,31.299999237060547,17,266,0,0,3,125,0.536
260470,2016,6.9231983627216325,0.0,33.0,13,220,0,0,4,123,0.536
260470,2017,6.740852820793323,0.0,24.299999237060547,24,240,0,0,4,126,0.536
260470,2018,7.823150686491026,0.4000000059604645,23.600000381469727,15,238,0,0,4,105,0.536
260470,2019,5.99656593666545,0.10000000149011612,26.5,17,217,0,0,7,122,0.536
260480,2012,7.882864983886419,0.0,27.299999237060547,15,229,0,0,2,73,0.568
260480,2013,8.052164943608426,0.0,31.0,10,218,0,0,2,60,0.568
260480,2014,8.38546949252231,0.0,28.700000762939453,11,216,0,0,1,63,0.568
260480,2015,8.355853999341445,0.0,36.70000076293945,10,234,0,0,3,85,0.568
260480,2016,8.699794520141735,0.0,28.100000381469727,16,194,0,0,2,88,0.568
260480,2017,8.704189564689871,0.0,29.100000381469727,16,192,0,0,2,95,0.568
260480,2018,10.24287672157157,1.0,34.099998474121094,14,196,0,0,2,74,0.568
260480,2019,8.06748972438654,0.30000001192092896,25.5,17,160,0,0,2,81,0.568
260490,2012,7.5244170113355535,0.0,22.899999618530273,11,222,0,0,1,89,0.572
260490,2013,7.754714384275063,0.0,26.100000381469727,15,200,0,0,4,109,0.572
260490,2014,8.13474982898782,0.0,26.899999618530273,18,191,0,0,3,96,0.572
260490,2015,7.988000012333023,0.0,28.0,8,184,0,0,1,122,0.572
260490,2016,8.19630137270138,0.0,33.400001525878906,6,141,,,,,0.572
260490,2017,8.114903855531548,0.0,28.200000762939453,6,150,0,0,2,119,0.572
260490,2018,9.400000006287065,0.6000000238418579,33.29999923706055,15,166,0,0,2,102,0.572
260490,2019,6.5491083668256165,0.10000000149011612,24.600000381469727,13,183,0,0,3,136,0.572
260500,2012,6.560923502783706,0.0,25.0,29,403,0,1,8,221,0.592
260500,2013,6.680275873228394,0.0,18.600000381469727,19,339,0,0,2,179,0.592
260500,2014,6.918792864111021,0.0,32.900001525878906,19,392,0,0,5,199,0.592
260500,2015,6.842006927940053,0.0,28.799999237060547,19,386,0,0,7,218,0.592
260500,2016,7.292244342607673,0.0,33.70000076293945,23,353,0,0,4,251,0.592
260500,2017,7.167355372100945,0.0,26.100000381469727,27,378,0,0,9,245,0.592
260500,2018,8.488767119874693,0.30000001192092896,29.799999237060547,16,334,0,0,3,217,0.592
260500,2019,6.13246217734876,0.10000000149011612,24.799999237060547,15,313,0,0,8,223,0.592
260510,2012,4.679790945480925,0.0,22.399999618530273,29,580,0,0,8,209,0.594
260510,2013,4.847820068266771,0.0,23.0,45,594,1,0,12,249,0.594
260510,2014,5.037603301573391,0.0,28.200000762939453,41,531,0,0,7,252,0.594
260510,2015,4.8251935282406215,0.0,39.79999923706055,33,562,0,1,9,306,0.594
260510,2016,5.20620641370552,0.0,43.099998474121094,30,461,0,0,9,249,0.594
260510,2017,4.902006918057851,0.0,26.5,24,505,0,0,5,221,0.594
260510,2018,6.632142858528583,0.0,32.79999923706055,27,524,0,0,7,243,0.594
260510,2019,4.355662985020497,0.0,22.100000381469727,28,450,0,1,4,231,0.594
260515,2012,3.808443821098367,0.0,27.899999618530273,21,253,0,0,3,68,0.589
260515,2013,3.9665502762088978,0.0,31.299999237060547,14,280,0,0,9,67,0.589
260515,2014,4.247711516498238,0.0,31.899999618530273,14,239,0,1,2,75,0.589
260515,2015,3.7399433380251397,0.0,29.299999237060547,11,246,0,0,3,92,0.589
260515,2016,4.178339355081212,0.0,36.900001525878906,14,223,1,0,2,86,0.589
260515,2017,3.8366896560634003,0.0,28.299999237060547,17,242,0,0,7,98,0.589
260515,2018,6.366437416036897,0.0,35.5,21,250,0,0,5,92,0.589
260515,2019,3.738075321719487,0.0,24.200000762939453,20,241,0,0,3,112,0.589
260520,2012,8.341466768376014,0.0,30.799999237060547,63,1193,0,1,13,441,0.632
260520,2013,8.521443314942502,0.0,38.20000076293945,97,1522,0,0,20,431,0.632
260520,2014,8.870390679934934,0.0,29.299999237060547,65,1551,0,2,12,484,0.632
260520,2015,8.889049595288583,0.0,43.900001525878906,68,1130,1,0,19,490,0.632
260520,2016,9.110753424965763,0.0,29.899999618530273,51,996,0,0,12,496,0.632
260520,2017,9.166277467421573,0.0,33.0,58,968,0,1,9,431,0.632
260520,2018,11.497260283444026,1.2000000476837158,36.79999923706055,48,894,0,0,13,443,0.632
260520,2019,9.88301371202281,0.10000000149011612,81.80000305175781,53,860,0,0,10,477,0.632
260530,2012,5.700694437780314,0.0,75.9000015258789,32,539,0,1,7,160,0.576
260530,2013,5.863179925803194,0.0,146.60000610351562,42,509,0,1,2,154,0.576
260530,2014,6.120997921634034,0.0,64.5999984741211,43,504,0,2,14,176,0.576
260530,2015,5.633687940054963,0.0,54.29999923706055,39,499,0,0,5,195,0.576
260530,2016,6.315631697059401,0.0,61.900001525878906,35,421,0,1,8,194,0.576
260530,2017,6.2292180992407395,0.0,57.599998474121094,41,458,0,0,8,202,0.576
260530,2018,8.860468327085751,0.0,127.80000305175781,38,522,0,0,5,200,0.576
260530,2019,5.346473035187477,0.0,27.200000762939453,35,496,0,0,9,214,0.576
260540,2012,8.980109739522304,0.0,30.399999618530273,10,290,1,0,0,143,0.6
260540,2013,9.245629727860935,0.0,47.70000076293945,12,280,0,0,2,115,0.6
260540,2014,9.685126797013327,0.0,33.599998474121094,15,293,0,0,3,157,0.6
260540,2015,9.61151724977226,0.0,32.70000076293945,21,332,0,0,1,193,0.6
260540,2016,9.791643861619985,0.0,31.600000381469727,12,299,0,1,6,164,0.6
260540,2017,9.851304946871537,0.0,35.20000076293945,16,329,0,0,2,181,0.6
260540,2018,11.494931503191387,1.7999999523162842,41.099998474121094,19,315,0,0,4,183,0.6
260540,2019,8.891769553081161,1.2999999523162842,55.70000076293945,15,310,0,0,7,163,0.6
260545,2012,7.657377052894422,0.0,34.29999923706055,4,20,1,0,0,7,0.788
260545,2013,6.905684929463553,0.0,22.0,1,16,,,,,0.788
260545,2014,7.026575344877497,0.0,33.29999923706055,1,22,,,,,0.788
260545,2015,7.635136991948501,0.0,46.79999923706055,1,19,,,,,0.788
260545,2016,7.494330603873632,0.0,43.5,2,26,0,0,1,9,0.788
260545,2017,7.242260269361408,0.0,28.899999618530273,2,23,,,,,0.788
260545,2018,8.099589055633707,0.0,28.5,1,24,,,,,0.788
260545,2019,5.722602757729896,0.20000000298023224,21.600000381469727,2,31,0,0,1,3,0.788
260550,2012,8.973388200807188,0.0,35.20000076293945,9,189,0,0,2,81,0.622
260550,2013,8.914305369199306,0.0,26.0,11,145,0,0,1,80,0.622
260550,2014,9.556164378371752,0.0,41.79999923706055,3,114,0,0,1,77,0.622
260550,2015,9.569586210446111,0.0,43.0,8,141,,,,,0.622
260550,2016,9.692671234007568,0.0,33.29999923706055,10,163,0,0,2,91,0.622
260550,2017,9.64413177232752,0.0,33.5,13,147,0,0,1,79,0.622
260550,2018,12.047945216583878,3.4000000953674316,46.79999923706055,7,118,,,,,0.622
260550,2019,9.399999986296654,1.7000000476837158,32.900001525878906,7,147,0,0,3,87,0.622
260560,2012,4.7036161332887305,0.0,25.200000762939453,18,299,0,0,5,171,0.556
260560,2013,4.869090906650453,0.0,23.0,20,264,0,0,2,146,0.556
260560,2014,5.120013852224497,0.0,29.200000762939453,20,258,0,0,4,164,0.556
260560,2015,4.862083629734713,0.0,42.29999923706055,16,271,0,0,2,143,0.556
260560,2016,5.411513861043706,0.0,42.400001525878906,19,220,0,0,3,181,0.556
260560,2017,5.049722610297257,0.0,28.200000762939453,15,252,0,0,4,180,0.556
260560,2018,7.276891333323889,0.0,35.79999923706055,25,227,1,0,2,148,0.556
260560,2019,4.58416666575811,0.0,22.100000381469727,20,265,0,0,3,155,0.556
260570,2012,4.092393578653434,0.0,23.0,27,497,2,0,8,161,0.626
260570,2013,4.25691452547856,0.0,21.700000762939453,25,474,0,2,10,168,0.626
260570,2014,4.494463670573433,0.0,24.399999618530273,22,445,1,0,6,168,0.626
260570,2015,4.099362153652329,0.0,37.5,36,458,1,0,8,181,0.626
260570,2016,4.546704462683851,0.0,40.599998474121094,33,418,1,1,10,241,0.626
260570,2017,4.259018659272438,0.0,21.0,27,452,1,0,9,203,0.626
260570,2018,6.782943610896188,0.0,34.5,24,508,0,0,10,181,0.626
260570,2019,3.9387275192829914,0.0,24.399999618530273,32,469,0,0,4,190,0.626
260580,2012,7.1147790088611575,0.0,21.0,9,173,1,0,2,114,0.576
260580,2013,7.296002758758015,0.0,19.799999237060547,7,141,0,0,5,140,0.576
260580,2014,7.649245546330968,0.0,27.100000381469727,6,140,0,0,2,135,0.576
260580,2015,7.516782251975903,0.0,26.899999618530273,7,139,0,0,4,131,0.576
260580,2016,7.7262723475663915,0.0,35.79999923706055,6,128,0,0,2,144,0.576
260580,2017,7.583069517157321,0.0,29.0,13,138,0,0,2,148,0.576
260580,2018,8.686849303900788,0.0,30.600000381469727,9,162,0,0,4,109,0.576
260580,2019,5.912225278063708,0.10000000149011612,23.0,8,153,0,0,2,122,0.576
260590,2012,7.181014396980497,0.0,27.399999618530273,12,376,0,0,3,145,0.602
260590,2013,7.272646048849391,0.0,20.600000381469727,31,417,0,0,4,146,0.602
260590,2014,7.521041818152069,0.0,24.100000381469727,26,365,0,0,2,135,0.602
260590,2015,7.580096421788957,0.0,56.20000076293945,17,395,0,0,7,151,0.602
260590,2016,7.863835628989012,0.0,26.100000381469727,18,358,0,0,2,156,0.602
260590,2017,7.845398358442913,0.0,29.0,20,346,0,0,4,152,0.602
260590,2018,9.524109605893697,1.0,27.5,17,308,1,0,3,156,0.602
260590,2019,7.604109598594169,0.30000001192092896,21.5,15,264,0,0,5,179,0.602
260600,2012,5.85247934059068,0.0,21.799999237060547,187,2306,0,0,42,865,0.664
260600,2013,5.978374656176928,0.0,18.100000381469727,188,2300,0,3,39,895,0.664
260600,2014,6.192534246173215,0.0,25.0,137,2313,0,0,30,947,0.664
260600,2015,6.009813405130555,0.0,28.200000762939453,173,2450,1,1,32,929,0.664
260600,2016,6.342964990735668,0.0,28.899999618530273,150,2130,0,0,32,1073,0.664
260600,2017,6.225946326047203,0.0,26.799999237060547,131,2215,2,0,29,1011,0.664
260600,2018,6.979452049048388,0.0,21.100000381469727,146,2268,0,1,31,946,0.664
260600,2019,5.013755159280897,0.0,24.299999237060547,144,2207,0,4,34,1049,0.664
260610,2012,9.464883406911,0.0,32.900001525878906,31,422,0,2,1,163,0.604
260610,2013,9.742945636105349,0.0,54.900001525878906,31,391,0,0,9,162,0.604
260610,2014,10.202878674679908,0.0,37.400001525878906,23,370,0,0,3,151,0.604
260610,2015,10.151379307184754,0.0,34.29999923706055,38,420,0,0,6,174,0.604
260610,2016,10.323835635664937,0.0,33.0,16,350,0,0,4,181,0.604
260610,2017,10.430288469485406,0.0,40.20000076293945,22,430,0,0,4,174,0.604
260610,2018,12.157123274835822,1.899999976158142,46.5,28,413,0,0,4,177,0.604
260610,2019,9.63058984557624,1.7000000476837158,60.29999923706055,21,360,0,0,7,188,0.604
260620,2012,8.709171803340489,0.0,30.600000381469727,81,1214,0,0,17,471,0.651
260620,2013,8.630637430941471,0.0,23.600000381469727,85,1215,1,1,13,524,0.651
260620,2014,9.165753426938636,0.0,35.79999923706055,99,1284,0,0,13,466,0.651
260620,2015,9.172746042926724,0.0,36.70000076293945,104,1239,0,2,18,540,0.651
260620,2016,9.288251381993415,0.0,32.20000076293945,71,1135,0,1,11,570,0.651
260620,2017,9.206378601711187,0.0,33.29999923706055,81,1153,0,0,12,571,0.651
260620,2018,11.082191794865752,3.700000047683716,33.0,75,1201,0,0,14,538,0.651
260620,2019,8.731369875228568,2.0999999046325684,25.5,77,1124,1,2,10,535,0.651
260630,2012,5.008333342289552,0.0,46.5,2,111,0,0,1,28,0.595
260630,2013,5.205369593843174,0.0,100.69999694824219,7,90,1,0,1,42,0.595
260630,2014,5.441441441942278,0.0,43.400001525878906,6,113,,,,,0.595
260630,2015,5.032765962970807,0.0,38.29999923706055,6,100,0,0,2,40,0.595
260630,2016,5.5868665256153935,0.0,71.69999694824219,8,107,0,1,1,38,0.595
260630,2017,5.357270235602012,0.0,34.900001525878906,7,95,0,0,1,38,0.595
260630,2018,8.117768572997456,0.0,57.599998474121094,7,126,0,0,1,40,0.595
260630,2019,5.038950286023525,0.0,26.700000762939453,8,106,,,,,0.595
