CODMUNRES,ANO,BAIXO_PESO,TOTAL
500080,2016,8,80
500080,2017,8,82
500080,2018,3,75
500080,2019,3,79
500085,2012,12,162
500085,2013,5,151
500085,2014,6,151
500085,2015,7,168
500085,2016,15,186
500085,2017,10,172
500085,2018,9,144
500085,2019,10,159
500090,2012,3,156
500090,2013,13,173
500090,2014,11,165
500090,2015,6,136
500090,2016,8,156
500090,2017,10,130
500090,2018,12,158
500090,2019,15,161
500100,2012,25,334
500100,2013,22,330
500100,2014,20,339
500100,2015,17,358
500100,2016,17,301
500100,2017,24,379
500100,2018,26,360
500100,2019,22,327
500110,2012,37,747
500110,2013,49,757
500110,2014,43,734
500110,2015,48,762
500110,2016,43,715
500110,2017,56,854
500110,2018,45,761
500110,2019,49,736
500124,2012,8,165
500124,2013,8,172
500124,2014,10,157
500124,2015,7,144
500124,2016,15,167
500124,2017,18,166
500124,2018,13,147
500124,2019,15,155
500150,2012,6,90
500150,2013,8,80
500150,2014,6,90
500150,2015,3,74
500150,2016,8,70
500150,2017,8,87
500150,2018,5,108
500150,2019,7,96
500190,2012,14,332
500190,2013,19,306
500190,2014,24,340
500190,2015,22,346
500190,2016,19,396
500190,2017,24,359
500190,2018,23,442
500190,2019,21,426
500200,2012,8,147
500200,2013,14,160
500200,2014,9,163
500200,2015,7,165
500200,2016,10,155
500200,2017,13,167
500200,2018,4,131
500200,2019,3,138
500210,2012,21,380
500210,2013,17,437
500210,2014,23,451
500210,2015,29,421
500210,2016,27,413
500210,2017,24,426
500210,2018,22,388
500210,2019,18,391
500215,2012,5,92
500215,2013,5,130
500215,2014,4,101
500215,2015,3,108
500215,2016,7,106
500215,2017,10,134
500215,2018,8,125
500215,2019,11,135
500220,2012,26,320
500220,2013,16,313
500220,2014,23,373
500220,2015,25,370
500220,2016,21,334
500220,2017,22,375
500220,2018,23,443
500220,2019,23,348
500230,2012,16,161
500230,2013,9,127
500230,2014,15,157
500230,2015,17,186
500230,2016,6,171
500230,2017,3,136
500230,2018,7,195
500230,2019,9,155
500240,2012,21,445
500240,2013,41,494
500240,2014,49,534
500240,2015,35,534
500240,2016,36,525
500240,2017,35,531
500240,2018,46,543
500240,2019,38,549
500260,2012,17,190
500260,2013,12,194
500260,2014,10,209
500260,2015,21,207
500260,2016,19,201
500260,2017,18,178
500260,2018,17,212
500260,2019,13,176
500270,2012,945,13271
500270,2013,947,13402
500270,2014,958,13892
500270,2015,1013,14146
500270,2016,963,13374
500270,2017,973,13941
500270,2018,995,13900
500270,2019,945,13727
500280,2012,3,87
500280,2013,6,77
500280,2014,6,88
500280,2015,6,81
500280,2016,2,71
500280,2017,4,67
500280,2018,6,81
500280,2019,3,72
500290,2012,18,277
500290,2013,22,274
500290,2014,21,285
500290,2015,17,287
500290,2016,26,281
500290,2017,9,246
500290,2018,16,246
500290,2019,20,232
500295,2012,24,357
500295,2013,10,364
500295,2014,23,423
500295,2015,25,420
500295,2016,25,428
500295,2017,25,436
500295,2018,28,482
500295,2019,31,468
500310,2012,7,48
500310,2013,1,33
500310,2014,0,39
500310,2015,0,36
500310,2016,3,38
500310,2017,6,41
500310,2018,3,44
500310,2019,2,40
500315,2012,25,324
500315,2013,36,367
500315,2014,20,307
500315,2015,21,256
500315,2016,24,339
500315,2017,24,317
500315,2018,25,340
500315,2019,26,313
500320,2012,113,1808
500320,2013,119,1941
500320,2014,128,2007
500320,2015,161,1954
500320,2016,132,1821
500320,2017,138,1846
500320,2018,120,1802
500320,2019,116,1745
500325,2012,26,387
500325,2013,20,361
500325,2014,34,381
500325,2015,30,446
500325,2016,25,434
500325,2017,28,444
500325,2018,30,473
500325,2019,42,466
500330,2012,28,518
500330,2013,32,538
500330,2014,30,550
500330,2015,19,535
500330,2016,23,490
500330,2017,39,565
500330,2018,29,546
500330,2019,25,501
500345,2012,6,181
500345,2013,12,180
500345,2014,12,196
500345,2015,14,192
500345,2016,7,144
500345,2017,11,188
500345,2018,11,151
500345,2019,16,164
500348,2012,6,141
500348,2013,9,123
500348,2014,10,130
500348,2015,11,154
500348,2016,7,145
500348,2017,13,162
500348,2018,11,131
500348,2019,13,136
500350,2012,11,82
500350,2013,13,81
500350,2014,8,76
500350,2015,8,77
500350,2016,5,76
500350,2017,7,57
500350,2018,9,62
500350,2019,3,67
500370,2012,282,3632
500370,2013,256,3623
500370,2014,287,3697
500370,2015,325,3887
500370,2016,307,3815
500370,2017,344,4080
500370,2018,329,3976
500370,2019,342,3975
500375,2012,9,221
500375,2013,16,220
500375,2014,8,202
500375,2015,12,174
500375,2016,17,197
500375,2017,10,165
500375,2018,17,174
500375,2019,15,171
500380,2012,16,234
500380,2013,13,261
500380,2014,22,238
500380,2015,13,277
500380,2016,15,282
500380,2017,17,295
500380,2018,16,309
500380,2019,18,294
500390,2012,3,37
500390,2013,3,36
500390,2014,3,51
500390,2015,2,56
500390,2016,0,31
500390,2017,4,34
500390,2018,1,35
500390,2019,1,32
500400,2012,7,104
500400,2013,7,120
500400,2014,7,107
500400,2015,6,149
500400,2016,7,131
500400,2017,8,129
500400,2018,11,121
500400,2019,7,130
500410,2012,6,165
500410,2013,5,141
500410,2014,9,168
500410,2015,9,134
500410,2016,3,124
500410,2017,5,120
500410,2018,11,137
500410,2019,8,132
500430,2012,10,226
500430,2013,19,230
500430,2014,18,250
500430,2015,20,232
500430,2016,17,253
500430,2017,19,237
500430,2018,18,246
500430,2019,22,242
500440,2012,2,108
500440,2013,6,94
500440,2014,9,109
500440,2015,8,136
500440,2016,7,112
500440,2017,13,110
500440,2018,5,100
500440,2019,9,121
500450,2012,18,252
500450,2013,14,238
500450,2014,29,251
500450,2015,14,220
500450,2016,12,241
500450,2017,20,236
500450,2018,15,210
500450,2019,18,244
500460,2012,19,222
500460,2013,11,223
500460,2014,21,268
500460,2015,18,275
500460,2016,14,252
500460,2017,15,273
500460,2018,16,260
500460,2019,27,271
500470,2012,19,332
500470,2013,33,310
500470,2014,26,374
500470,2015,34,414
500470,2016,23,369
500470,2017,25,390
500470,2018,32,447
500470,2019,28,440
500480,2012,10,179
500480,2013,15,197
500480,2014,12,181
500480,2015,12,201
500480,2016,9,163
500480,2017,10,178
500480,2018,12,185
500480,2019,10,168
500490,2012,4,50
500490,2013,2,45
500490,2014,3,41
500490,2015,4,63
500490,2016,2,56
500490,2017,1,47
500490,2018,4,58
500490,2019,3,44
500500,2012,24,388
500500,2013,15,389
500500,2014,22,447
500500,2015,21,408
500500,2016,16,397
500500,2017,33,418
500500,2018,30,413
500500,2019,21,388
500510,2012,6,50
500510,2013,5,73
500510,2014,3,45
500510,2015,2,49
500510,2016,3,45
500510,2017,3,36
500510,2018,7,67
500510,2019,3,51
500515,2012,13,89
500515,2013,14,108
500515,2014,14,114
500515,2015,6,92
500515,2016,5,113
500515,2017,11,106
500515,2018,6,98
500515,2019,5,106
500520,2012,21,370
500520,2013,21,360
500520,2014,21,391
500520,2015,27,361
500520,2016,20,375
500520,2017,26,396
500520,2018,31,394
500520,2019,18,350
500525,2012,12,140
500525,2013,11,122
500525,2014,4,97
500525,2015,7,126
500525,2016,11,116
500525,2017,12,127
500525,2018,9,117
500525,2019,9,109
500540,2012,41,628
500540,2013,45,626
500540,2014,48,706
500540,2015,41,713
500540,2016,51,713
500540,2017,47,769
500540,2018,42,766
500540,2019,55,797
500560,2012,29,509
500560,2013,22,472
500560,2014,35,499
500560,2015,29,478
500560,2016,28,509
500560,2017,37,526
500560,2018,26,504
500560,2019,21,460
500568,2012,12,259
500568,2013,14,293
500568,2014,14,290
500568,2015,8,283
500568,2016,15,308
500568,2017,19,291
500568,2018,17,289
500568,2019,25,318
500570,2012,69,884
500570,2013,55,853
500570,2014,52,917
500570,2015,51,939
500570,2016,59,937
500570,2017,54,923
500570,2018,48,819
500570,2019,52,859
500580,2012,5,170
500580,2013,12,164
500580,2014,14,191
500580,2015,14,189
500580,2016,14,159
500580,2017,11,175
500580,2018,12,167
500580,2019,8,181
500600,2012,20,351
500600,2013,18,324
500600,2014,20,357
500600,2015,20,299
500600,2016,24,295
500600,2017,19,315
500600,2018,21,352
500600,2019,31,347
500620,2012,55,761
500620,2013,38,661
500620,2014,41,779
500620,2015,39,832
500620,2016,41,698
500620,2017,56,777
500620,2018,58,772
500620,2019,56,772
500625,2012,7,70
500625,2013,4,74
500625,2014,6,103
500625,2015,4,81
500625,2016,2,72
500625,2017,8,77
500625,2018,3,82
500625,2019,4,69
500627,2013,1,31
500627,2014,1,28
500627,2015,1,39
500627,2016,1,39
500627,2017,2,58
500627,2018,4,47
500627,2019,2,72
500630,2012,43,578
500630,2013,34,522
500630,2014,50,570
500630,2015,40,546
500630,2016,44,525
500630,2017,35,556
500630,2018,44,574
500630,2019,36,603
500635,2012,30,350
500635,2013,31,341
500635,2014,28,322
500635,2015,26,291
500635,2016,26,281
500635,2017,26,279
500635,2018,37,339
500635,2019,25,314
500640,2012,7,87
500640,2013,5,104
500640,2014,3,87
500640,2015,2,79
500640,2016,5,79
500640,2017,5,91
500640,2018,5,86
500640,2019,2,91
500660,2012,114,1760
500660,2013,85,1568
500660,2014,82,1589
500660,2015,117,1510
500660,2016,114,1539
500660,2017,117,1678
500660,2018,120,1572
500660,2019,101,1665
500690,2012,16,277
500690,2013,18,251
500690,2014,14,254
500690,2015,5,203
500690,2016,9,214
500690,2017,18,246
500690,2018,11,239
500690,2019,14,212
500710,2012,19,366
500710,2013,27,342
500710,2014,22,342
500710,2015,26,363
500710,2016,23,314
500710,2017,20,354
500710,2018,21,347
500710,2019,23,286
500720,2012,43,629
500720,2013,34,639
500720,2014,41,689
500720,2015,45,674
500720,2016,50,640
500720,2017,52,691
500720,2018,42,643
500720,2019,47,642
500730,2012,2,43
500730,2013,3,57
500730,2014,2,39
500730,2015,1,43
500730,2016,3,55
500730,2017,3,58
500730,2018,3,49
500730,2019,2,53
500740,2012,17,276
500740,2013,18,266
500740,2014,14,253
500740,2015,30,334
500740,2016,26,285
500740,2017,15,276
500740,2018,14,280
500740,2019,19,290
500750,2012,3,65
500750,2013,2,35
500750,2014,3,54
500750,2015,4,40
500750,2016,4,45
500750,2017,3,72
500750,2018,5,57
500750,2019,3,71
500755,2012,5,105
500755,2013,3,75
500755,2014,6,80
500755,2015,2,59
500755,2016,3,19
500755,2017,9,84
500755,2018,2,25
500755,2019,3,27
500769,2012,20,400
500769,2013,14,410
500769,2014,24,447
500769,2015,40,534
500769,2016,25,484
500769,2017,26,575
500769,2018,34,576
500769,2019,32,527
500770,2012,9,180
500770,2013,7,153
500770,2014,6,124
500770,2015,5,129
500770,2016,7,120
500770,2017,10,157
500770,2018,6,157
500770,2019,7,138
500780,2012,4,46
500780,2013,4,58
500780,2014,5,68
500780,2015,2,79
500780,2016,2,50
500780,2017,10,74
500780,2018,8,91
500780,2019,5,71
500790,2012,56,643
500790,2013,47,653
500790,2014,51,688
500790,2015,49,663
500790,2016,37,642
500790,2017,51,706
500790,2018,46,707
500790,2019,46,695
500793,2012,7,250
500793,2013,10,277
500793,2014,13,248
500793,2015,11,236
500793,2016,9,215
500793,2017,12,238
500793,2018,9,215
500793,2019,15,251
500795,2012,25,217
500795,2013,17,221
500795,2014,15,214
500795,2015,14,228
500795,2016,18,178
500795,2017,17,194
500795,2018,14,197
500795,2019,18,177
500797,2012,0,44
500797,2013,2,50
500797,2014,2,49
500797,2015,1,35
500797,2016,5,47
500797,2017,6,44
500797,2018,2,34
500797,2019,3,35
500800,2012,13,168
500800,2013,12,171
500800,2014,8,171
500800,2015,9,168
500800,2016,18,189
500800,2017,14,172
500800,2018,21,225
500800,2019,12,180
500830,2012,105,1766
500830,2013,142,1920
500830,2014,147,1983
500830,2015,127,1914
500830,2016,126,1860
500830,2017,140,2081
500830,2018,119,1981
500830,2019,133,1937
500840,2012,1,71
500840,2013,5,62
500840,2014,1,74
500840,2015,4,70
500840,2016,3,76
500840,2017,3,76
500840,2018,5,71
500840,2019,3,76
510000,2012,0,2
510000,2013,1,6
510000,2014,1,4
510000,2015,0,2
510000,2016,0,1
510000,2017,1,3
510010,2012,1,73
510010,2013,7,71
510010,2014,5,63
510010,2015,7,64
510010,2016,5,60
510010,2017,9,75
510010,2018,8,61
510010,2019,4,73
510020,2012,14,374
510020,2013,11,328
510020,2014,19,407
510020,2015,19,414
510020,2016,28,391
510020,2017,23,384
510020,2018,23,457
510020,2019,26,406
510025,2012,51,807
510025,2013,51,815
510025,2014,56,889
510025,2015,63,877
510025,2016,51,829
510025,2017,42,873
510025,2018,45,878
510025,2019,58,941
510030,2012,12,247
510030,2013,17,266
510030,2014,19,253
510030,2015,17,250
510030,2016,31,241
510030,2017,17,216
510030,2018,12,191
510030,2019,19,187
510035,2012,3,55
510035,2013,5,54
510035,2014,0,39
510035,2015,1,42
510035,2016,2,51
510035,2017,2,72
510035,2018,5,101
510035,2019,2,81
510040,2012,7,107
510040,2013,8,119
510040,2014,10,156
510040,2015,8,145
510040,2016,14,141
510040,2017,10,124
510040,2018,8,140
510040,2019,8,149
510050,2012,7,88
510050,2013,4,100
510050,2014,7,109
510050,2015,8,102
510050,2016,5,75
510050,2017,5,92
510050,2018,6,96
510050,2019,5,83
510060,2012,12,189
510060,2013,6,181
510060,2014,7,159
510060,2015,11,188
510060,2016,7,164
510060,2017,6,162
510060,2018,12,183
510060,2019,11,186
510080,2012,6,125
510080,2013,5,108
510080,2014,5,111
510080,2015,7,123
510080,2016,14,136
510080,2017,11,127
510080,2018,5,123
510080,2019,7,89
510100,2012,2,39
510100,2013,1,47
510100,2014,2,36
510100,2015,0,37
510100,2016,1,26
510100,2017,2,38
510100,2018,0,30
510100,2019,0,30
510120,2012,0,10
510120,2013,0,9
510120,2014,0,8
510120,2015,1,10
510120,2016,1,10
510120,2017,0,6
510120,2018,0,11
510120,2019,0,5
510125,2012,9,252
510125,2013,6,235
510125,2014,14,277
510125,2015,19,239
510125,2016,18,240
510125,2017,18,261
510125,2018,13,244
510125,2019,7,252
510130,2012,13,144
510130,2013,11,148
510130,2014,9,167
510130,2015,10,140
510130,2016,5,107
510130,2017,8,146
510130,2018,12,136
510130,2019,9,136
510140,2012,14,377
510140,2013,17,395
510140,2014,22,361
510140,2015,18,345
510140,2016,17,327
510140,2017,19,353
510140,2018,16,363
510140,2019,13,360
510160,2012,4,64
510160,2013,5,57
510160,2014,5,56
510160,2015,2,52
510160,2016,6,62
510160,2017,5,74
510160,2018,1,59
510160,2019,3,69
510170,2012,28,477
510170,2013,31,574
510170,2014,40,579
510170,2015,16,502
510170,2016,18,536
510170,2017,23,517
510170,2018,21,503
510170,2019,27,519
510180,2012,52,904
510180,2013,44,959
510180,2014,47,972
510180,2015,56,1037
510180,2016,65,1009
510180,2017,57,1060
510180,2018,57,1083
510180,2019,69,1122
510185,2012,5,71
510185,2013,4,105
510185,2014,5,107
510185,2015,8,143
510185,2016,6,95
510185,2017,4,117
510185,2018,6,100
510185,2019,7,95
510190,2012,27,245
510190,2013,12,218
510190,2014,17,241
510190,2015,23,299
510190,2016,12,253
510190,2017,23,315
510190,2018,21,308
510190,2019,16,325
510250,2012,93,1451
510250,2013,91,1482
510250,2014,98,1517
510250,2015,91,1535
510250,2016,103,1413
510250,2017,127,1534
510250,2018,119,1618
510250,2019,103,1640
510260,2012,11,274
510260,2013,10,341
510260,2014,12,282
510260,2015,9,401
510260,2016,13,365
510260,2017,16,439
510260,2018,17,432
510260,2019,27,450
510263,2012,33,572
510263,2013,48,603
510263,2014,42,602
510263,2015,45,683
510263,2016,44,693
510263,2017,40,724
510263,2018,44,759
510263,2019,47,732
510267,2012,43,600
510267,2013,44,616
510267,2014,41,727
510267,2015,57,736
510267,2016,59,737
510267,2017,49,769
510267,2018,50,812
510267,2019,43,745
510268,2012,6,99
510268,2013,11,116
510268,2014,7,130
510268,2015,9,142
510268,2016,7,123
510268,2017,4,135
510268,2018,7,139
510268,2019,7,120
510269,2012,4,67
510269,2013,2,54
510269,2014,6,48
510269,2015,2,55
510269,2016,3,59
510269,2017,0,54
510269,2018,2,69
510269,2019,4,63
510270,2012,21,368
510270,2013,17,394
510270,2014,37,433
510270,2015,23,386
510270,2016,15,371
510270,2017,16,431
510270,2018,23,454
510270,2019,23,418
510279,2012,6,111
510279,2013,8,108
510279,2014,10,134
510279,2015,1,116
510279,2016,8,133
510279,2017,9,137
510279,2018,7,122
510279,2019,5,130
510285,2012,5,100
510285,2013,6,105
510285,2014,7,113
510285,2015,3,91
510285,2016,7,99
510285,2017,6,115
510285,2018,4,104
510285,2019,7,98
510300,2012,17,229
510300,2013,16,233
510300,2014,11,255
510300,2015,23,250
510300,2016,15,253
510300,2017,16,274
510300,2018,19,227
510300,2019,19,263
510305,2012,2,114
510305,2013,8,130
510305,2014,12,141
510305,2015,14,141
510305,2016,13,138
510305,2017,12,130
510305,2018,9,107
510305,2019,5,135
510310,2012,2,75
510310,2013,1,64
510310,2014,4,90
510310,2015,3,77
510310,2016,2,59
510310,2017,1,58
510310,2018,3,67
510310,2019,5,63
510320,2012,34,455
510320,2013,23,485
510320,2014,30,523
510320,2015,44,541
510320,2016,38,450
510320,2017,36,472
510320,2018,34,489
510320,2019,32,473
510325,2012,22,449
510325,2013,18,426
510325,2014,19,441
510325,2015,19,398
510325,2016,14,379
510325,2017,22,421
510325,2018,33,461
510325,2019,22,402
510330,2012,16,374
510330,2013,20,362
510330,2014,26,352
510330,2015,18,333
510330,2016,20,377
510330,2017,20,382
510330,2018,19,363
510330,2019,19,349
510335,2012,29,405
510335,2013,29,391
510335,2014,20,413
510335,2015,24,479
510335,2016,32,489
510335,2017,27,514
510335,2018,20,535
510335,2019,46,682
510336,2012,1,59
510336,2013,2,59
510336,2014,0,49
510336,2015,4,54
510336,2016,4,43
510336,2017,6,57
510336,2018,2,63
510336,2019,0,63
510337,2012,8,186
510337,2013,7,146
510337,2014,9,186
510337,2015,8,163
510337,2016,7,141
510337,2017,6,158
510337,2018,10,202
510337,2019,12,166
510340,2012,677,9547
510340,2013,711,9848
510340,2014,764,10397
510340,2015,836,10433
510340,2016,692,9655
510340,2017,718,10182
510340,2018,712,10125
510340,2019,766,9883
510343,2012,3,55
510343,2013,3,58
510343,2014,3,61
510343,2015,7,65
510343,2016,2,63
510343,2017,5,65
510343,2018,2,64
510343,2019,6,67
510345,2012,9,113
510345,2013,4,84
510345,2014,6,90
510345,2015,12,106
510345,2016,8,98
510345,2017,2,96
510345,2018,5,95
510345,2019,6,83
510350,2012,14,322
510350,2013,27,309
510350,2014,15,322
510350,2015,22,337
510350,2016,28,346
510350,2017,15,405
510350,2018,15,358
510350,2019,22,410
510360,2012,5,97
510360,2013,5,82
510360,2014,2,82
510360,2015,5,84
510360,2016,0,82
510360,2017,6,85
510360,2018,4,72
510360,2019,5,81
510370,2012,14,166
510370,2013,9,196
510370,2014,8,162
510370,2015,11,162
510370,2016,12,172
510370,2017,14,190
510370,2018,15,183
510370,2019,19,207
510380,2012,4,58
510380,2013,1,45
510380,2014,4,45
510380,2015,1,46
510380,2016,4,41
510380,2017,1,44
510380,2018,2,58
510380,2019,3,48
510385,2012,9,102
510385,2013,6,88
510385,2014,6,138
510385,2015,8,160
510385,2016,11,154
510385,2017,6,156
510385,2018,4,134
510385,2019,9,156
510390,2012,3,103
510390,2013,4,78
510390,2014,8,109
510390,2015,3,114
510390,2016,8,122
510390,2017,3,104
510390,2018,5,142
510390,2019,2,113
